adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,origin_country,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,,,0,"[{'id': 16, 'name': 'Animation'}]",,1040690,tt21240592,['US'],en,Period Drama,"When young Georgiana Crimsworth finds blood on her sheets and thinks she’s dying, she spirals into fear imagining what’s going to happen to her body.",0.0,/dXJvK7yqwFYvUgMF965CAUQwQJ7.jpg,[],[],2022-09-28,0,2,[],Released,,Period Drama,False,5.0,1
False,,,0,"[{'id': 10749, 'name': 'Romance'}]",,1011939,tt13677586,['IN'],ml,ഗന്ധർവ്വരാത്രി,,0.6716,,[],"[{'iso_3166_1': 'IN', 'name': 'India'}]",2000-08-18,0,0,"[{'english_name': 'Malayalam', 'iso_639_1': 'ml', 'name': ''}]",Released,,Gandharva Rathri,False,0.0,0
False,,,0,[],,678871,,['US'],en,The two clever gateman pt 2,NIgeria classic movie,0.0071,,[],[],,0,90,[],Released,,The two clever gateman pt 2,False,0.0,0
False,/waJPfBVSY9XO3vYELvZpKKx6ayd.jpg,,8,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,62107,tt0329216,['US'],en,I Witness,"After 27 bodies are discovered in a collapsed tunnel in Tijuana, a man tries to unravel the mystery before becoming the next victim.",4.0463,/ovSPoXsqdLjXYhjK3pBOWzWIWxi.jpg,[],[],2003-04-13,0,98,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,I Witness,False,5.424,33
False,,,0,[],,380365,,['US'],en,EVOLVE 48,No Holds Barred Match - The Final Showdown - Non-Title EVOLVE &amp; DGUSA Champion Timothy Thatcher vs. Biff Busick / Battle Of The Best Chris Hero vs. Zack Sabre Jr. / Tag Team Attraction Drew Gulak &amp; Tracy Williams vs. Mike Bailey &amp; Rey Horus / Former Partners Collide Trent Baretta vs. Caleb Konley w/ So Cal Val / Special Challenge Match Johnny Gargano vs. Rich Swann w/ Ethan Page / Ethan Page w/ Rich Swann vs. Anthony Nese w/ So Cal Val,3.6428,,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-08-16,0,146,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,EVOLVE 48,True,0.0,0
False,,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",,1222709,,['BR'],pt,O Branco,"Fred is a blind boy who lives alone with his mother. Out of his dull routine, in which nothing ever changes, he speculates continually about the color of things and claims to prefer the color white, which represents for him everything that is unattainable.",0.3406,,"[{'id': 216849, 'logo_path': None, 'name': 'Concurso Anual de Curtas-Metragens', 'origin_country': ''}]","[{'iso_3166_1': 'BR', 'name': 'Brazil'}]",2001-01-01,0,23,"[{'english_name': 'Portuguese', 'iso_639_1': 'pt', 'name': 'Português'}]",Released,,O Branco,False,0.0,0
False,/ZavpyfEaAuM8tL2mBC1wIT2kF2.jpg,,0,"[{'id': 18, 'name': 'Drama'}]",,228941,tt3254548,['JP'],ja,ほとりの朔子,"After failing her university entrance exam, Sakuko is invited by her aunt Mikie to spend summer vacation in a beautiful seaside town. Sakuko gets to know the people of the town, including Takashi, a shy relative of her childhood friend.",3.5377,/4ovpzRjuRfWUL8KyF0XbUdRkRB8.jpg,"[{'id': 63136, 'logo_path': None, 'name': 'Wa Entertainment', 'origin_country': 'JP'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'JP', 'name': 'Japan'}]",2013-10-19,0,125,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Au revoir l'été,False,6.3,20
False,/ta5QIgG2Wrzioi3zCsXEKozGj0Z.jpg,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10752, 'name': 'War'}]",,100526,tt0035440,['GB'],en,Thunder Rock,"David Charleston, once a world renowned journalist, now lives alone maintaining the Thunder Rock lighthouse in Lake Michigan. He doesn't cash his paychecks and has no contact other than the monthly inspector's visit. When alone, he imagines conversations with those who died when a 19th century packet ship with some 60 passengers sank. He imagines their lives, their problems, their fears and their hopes. In one of these conversations, he recalls his own efforts in the 1930s when he desperately tried to convince first his editors, and later the public, of the dangers of fascism and the inevitability of war. Few would listen. One of the passengers, a spinster, tells her story of seeking independence from a world dominated by men. There's also the case of a doctor who is banished for using unacceptable methods. David has given up on life, but the imaginary passengers give him hope for the future.",0.461,/bCLeo6GZXFgjhoFduwdAz3D8Qdi.jpg,"[{'id': 8622, 'logo_path': None, 'name': 'Charter Film Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1942-12-04,0,112,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Strange Emotion Stir the Pulse...when LOVE and PASSION clash in the world's loneliest outpost!,Thunder Rock,False,6.158,19
False,,,0,"[{'id': 99, 'name': 'Documentary'}]",,1391070,,['FR'],fr,ABC Colombia,,0.0071,,[],[],2006-01-01,0,0,[],Released,,ABC Colombia,False,0.0,0
True,,,0,[],,679004,,['US'],en,The Deceiver,"Don't be deceived by their sweet, innocent looks. These girls are downright filthy when you get them in the sack! There's nothing they won't do in the name of pleasure!",0.0,/yIafO8zuaXnWP7bVMuWG1Rs1kzv.jpg,"[{'id': 6226, 'logo_path': '/iisjz57ADl50iwNDXynDR9STAqv.png', 'name': 'Penthouse', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2017-11-03,0,115,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The Deceiver,False,0.0,0
False,,,0,"[{'id': 99, 'name': 'Documentary'}]",,461167,tt0431457,['MX'],es,"Vieiros, vida y obra de Carlos Velo",,0.0792,/yXf88592QnOHJLoIP0WiX5UMopW.jpg,[],"[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",2000-06-09,0,0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,"Vieiros, vida y obra de Carlos Velo",False,5.0,3
False,,,0,"[{'id': 99, 'name': 'Documentary'}]",,1193012,,['US'],en,Unite for Bissau (Nô Kumpu Guiné): Agroecology and Feminism in Guinea Bissau,"In the West African nation of Guinea-Bissau, we follow brave local women who challenge patriarchy by building institutions that promote self- sufficiency through agroecology. They also defy social norms by standing up against female genital mutilation and rejecting forced marriage. Carrying forward the legacy of Amílcar Cabral, the Bissau-Guinean independence leader who placed women’s rights at the center of the struggle for liberation, the women of a rising generation are taking their power back.",0.0214,/xUNv9vVFO4IXMXllwaPCjd4vqvv.jpg,[],"[{'iso_3166_1': 'BR', 'name': 'Brazil'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GW', 'name': 'Guinea-Bissau'}, {'iso_3166_1': 'PT', 'name': 'Portugal'}]",2023-10-19,0,40,[],Released,,Unite for Bissau (Nô Kumpu Guiné): Agroecology and Feminism in Guinea Bissau,False,0.0,0
False,,,0,"[{'id': 18, 'name': 'Drama'}]",,262936,tt0191605,['BR'],pt,Uma Verdadeira História de Amor,"Paulo, an engineer, adopts shoe-shining teenage boy Darci, and slowly realizes he has more than just paternal feelings for him. Many twists follow, regarding Darci's true identity.",0.1966,/ggcBeefHjVELUk8bz1KVFMoe5pK.jpg,[],"[{'iso_3166_1': 'BR', 'name': 'Brazil'}]",1971-12-24,0,90,"[{'english_name': 'Portuguese', 'iso_639_1': 'pt', 'name': 'Português'}]",Released,,Uma Verdadeira História de Amor,False,5.7,6
False,,"{'id': 1156983, 'name': 'Spirit Pandemic Collection', 'poster_path': None, 'backdrop_path': None}",0,"[{'id': 27, 'name': 'Horror'}]",http://www.amumo.jp/movie/shinrei-pandemic10.html,1125261,,['JP'],ja,心霊　～パンデミック～　フェイズ１０,"The 10th shocking psychic documentary by the staff of the popular series ""Honto ni Atta! Curse Video""!",1.9443,/q9Ss2y0hdAU48xb75xcayVs8ayZ.jpg,"[{'id': 176376, 'logo_path': '/oOYuz8J8qjp4E5w6j4gIYdeUYQO.png', 'name': 'Amumo 98', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2017-12-22,0,68,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,A collection of too many scary videos that collect strange phenomena lurking in familiar videos!,Spirit Pandemic Phase 10,False,0.0,0
False,,,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",,1112358,,['EG'],ar,فتاة المافيا,"The film revolves around a lawyer who runs an office for the compensation mafia. His daughter is shocked when she discovers the truth, as she is a journalist fighting corruption in society, and thus her psychological suffering begins.",3.0919,/1o4VdZXtk5tWNgEigmyIevdmGhr.jpg,[],"[{'iso_3166_1': 'EG', 'name': 'Egypt'}]",1990-01-01,0,95,"[{'english_name': 'Arabic', 'iso_639_1': 'ar', 'name': 'العربية'}]",Released,,Fatat Al-Mafia,False,0.0,0
True,,,0,[],,1502013,,['CN'],zh,河北彩花,,0.0,,[],[],,0,0,[],Released,,河北彩花,True,0.0,0
False,,,0,"[{'id': 99, 'name': 'Documentary'}]",https://www.gerardcourant.com/index.php?f=1335,1505077,,['FR'],fr,Flumen,"Flumen is a film made up of a single fixed sequence shot, lasting 4 minutes, which shows the Ain River at the height of the Priay bridge.",0.0387,/nvN2qc7AtsAFDGsPdinnXgwiJVI.jpg,"[{'id': 98737, 'logo_path': None, 'name': 'Les Amis de Cinématon', 'origin_country': 'FR'}, {'id': 100597, 'logo_path': None, 'name': 'Les Archives de l’Art Cinématonique', 'origin_country': 'FR'}, {'id': 98738, 'logo_path': None, 'name': 'La Fondation Gérard Courant', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2021-08-29,0,4,"[{'english_name': 'No Language', 'iso_639_1': 'xx', 'name': 'No Language'}]",Released,,Flumen,False,0.0,0
False,,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,1214817,tt14297040,['RS'],sr,Odluka,"By accepting the traditional role of women in the Balkans, Ana instilled the belief that she had no right to freedom of movement. In addition to education and a permanent job, she accepts Mark's prohibitions and thus leads herself to self-destruction and severe depression. Marko was present as a child when his stepfather, revolted by his mother's adultery, dealt with his mother and her lover, where, due to a combination of circumstances, Marko's mother, protecting her lover, received a gunshot wound from which she died. Marko grew up, but with permanent traumas that are reflected in his everyday life. Mark is haunted by ghosts from the past that anesthetize and obstruct him in later life, his marriage has led to permanently disrupted relationships.",0.2492,/xnwhWSbuGhqCXQQW160npHOopcF.jpg,"[{'id': 110281, 'logo_path': '/dU3KWsnbB3j1F3b0XAXqFE2FFH4.png', 'name': 'Cinnamon Films', 'origin_country': 'RS'}]","[{'iso_3166_1': 'RS', 'name': 'Serbia'}]",2022-07-07,0,0,"[{'english_name': 'Serbian', 'iso_639_1': 'sr', 'name': 'Srpski'}]",Released,,The Decision,False,0.0,0
False,,,0,"[{'id': 99, 'name': 'Documentary'}]",http://www.lechkowalski.com/en/video/item/2/the-boot-factory,250806,tt2047891,['PL'],pl,The Boot Factory,"‘Imagine if the Sex Pistols made boots instead of music’, says director Kowalski of a group of Cracow punks who make leather shoes for a living. They run their business as if they were a band of rock stars, living by their own rules, making the product by hand, heads bobbing in unison to their favourite bands. Kowalski’s roots in American underground cinema make him the perfect interpreter of the punk aesthetic.",0.0379,,"[{'id': 70961, 'logo_path': None, 'name': 'Injam Production', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'PL', 'name': 'Poland'}]",2002-11-09,0,88,"[{'english_name': 'Polish', 'iso_639_1': 'pl', 'name': 'Polski'}]",Released,,The Boot Factory,False,5.3,3
False,,,0,"[{'id': 99, 'name': 'Documentary'}]",,1534070,,['RU'],ru,Message,,0.0,/uXC6Q2PR0678nSaIM3Ly1tnwkwA.jpg,[],[],,0,0,[],Released,,Message,False,0.0,0
False,,,109000,[],,74404,,['IR'],fa,سرمایه های بی خودی,,0.0214,,[],[],,27896000,0,[],Released,,سرمایه های بی خودی,False,0.0,0
False,,,40,"[{'id': 27, 'name': 'Horror'}, {'id': 37, 'name': 'Western'}]",,1319414,,['US'],en,Kismet,"In the midst of a zombie apocalypses, three friends are tasked with fate. They are challenged by friendship and circumstance to stay alive or join the living dead when one of them is bit.",0.0193,/1agLpqDX3MgltAqM8O3KsWH8vjg.jpg,"[{'id': 234423, 'logo_path': None, 'name': 'Kluger Productions', 'origin_country': ''}]",[],,0,3,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Destiny or Fate,Kismet,False,0.0,0
False,,,0,"[{'id': 18, 'name': 'Drama'}]",,952617,tt0192384,"['HU', 'YU']",hu,Nyári mozi,"Two self-made filmmakers, a director with no self-confidence, a cameraman who has never seen a camera and a pitiful dog are fumbling around in the summer heat in Voyvodina. They want to make a film about today's Bácska, or what? - they keep forgetting.",0.0758,/tN4A9mPSGR1CELx6BIKhsvyBB3R.jpg,"[{'id': 163152, 'logo_path': None, 'name': 'Kép-Árnyék Bt. (HU)', 'origin_country': ''}, {'id': 60719, 'logo_path': None, 'name': 'Duna Műhely', 'origin_country': 'HU'}]","[{'iso_3166_1': 'HU', 'name': 'Hungary'}, {'iso_3166_1': 'YU', 'name': 'Yugoslavia'}]",1998-01-01,0,67,"[{'english_name': 'Hungarian', 'iso_639_1': 'hu', 'name': 'Magyar'}]",Released,,Summer Movie,False,0.0,0
False,/11snlnXsurLpCuSwGJk5wVBFEe1.jpg,,15000,"[{'id': 18, 'name': 'Drama'}]",,990762,tt21093302,['AU'],en,Mud Crab,"Reflecting on her culpability, a woman recounts the traumatising assault she witnessed of a young man in a small Australian coastal town.",0.7171,/iKgxcUDbsHUWs9DpyS8q9HeWW02.jpg,"[{'id': 53479, 'logo_path': '/9bx7uOH4E2Xbmxl8kWng28LgLWO.png', 'name': 'Australian Film Television and Radio School', 'origin_country': 'AU'}, {'id': 200726, 'logo_path': None, 'name': 'Good Oil Films', 'origin_country': ''}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}]",2022-08-09,0,12,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Mud Crab,False,7.0,3
False,,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,1229613,,['TH'],th,ฟ้าเพียงดิน,,0.1812,/b7QzlGZYumL4YvMgy4RGKlTXtuz.jpg,[],[],1981-11-21,0,0,[],Released,,ฟ้าเพียงดิน,False,8.0,1
False,,,0,"[{'id': 10402, 'name': 'Music'}, {'id': 99, 'name': 'Documentary'}]",,351696,,['PT'],pt,Punk Molotov,"Documentary about the punk began in Rio de Janeiro, the first punk band: Coquetel Molotov.  The band Coquetel Molotov came in 1981 in Rio de Janeiro, in the suburbs, in the neighborhood of Meier, most of the members were students and skaters the Campo Grande rink and Tatu and Lúcio Flávio as members, some time later, both conquer the national and international championships skate. Two other components were Cesar and Omar Nine.  The Brazil was at that time a critical political situation and undefined, with many social changes; Punk came as a cry for freedom among young people with no future prospects, the periphery, the suburbs, the megalopolis, against a crushing system with huge social differences, the motto of the youth of that time was the ""Do It Yourself"".",0.0071,/x1COP2KDLzvYtrBMGh0KwPNdg33.jpg,[],[],1983-12-30,0,0,"[{'english_name': 'Portuguese', 'iso_639_1': 'pt', 'name': 'Português'}]",Released,,Punk Molotov,False,0.0,0
False,,,0,[],,771463,,['US'],en,The Walk,,0.0071,,[],[],,0,2,[],Released,,The Walk,False,0.0,0
False,,,0,[],https://paigetaul.com/artwork/4752641-After-DeCarava.html,802915,,['US'],xx,After DeCarava,A tender approach to filmic abstraction mirroring the care evidenced in Roy DeCarava’s photograph Face out of focus (c. 1960). (Paige Taul),0.0,/s9RqeDTzKMC2bxxH16X322KpK5V.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-01-01,0,2,"[{'english_name': 'No Language', 'iso_639_1': 'xx', 'name': 'No Language'}]",Released,,After DeCarava,False,0.0,0
False,,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}]",,992397,,['JP'],ja,バカボン おそ松のカレーをたずねて三千里,"A parody of ""Journey to the West"" involving the characters of Fujio Akatsuka's two most popular works: Tensai Bakabon and Osomatsu-kun.",3.6177,/s8IV6NLAFmwmqfv3yLnMtVaIwbr.jpg,[],"[{'iso_3166_1': 'JP', 'name': 'Japan'}]",1992-04-17,0,45,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Bakabon: Three Thousand Miles in Search of Osomatsu's Curry,False,0.0,0
False,/vGNPvVhwfYrfR3Z2arxagy0au6p.jpg,,0,"[{'id': 99, 'name': 'Documentary'}]",https://www.lisamaydwell.com/new-pagethefinalround,1515737,tt13199324,['US'],en,The Final Round,"Robert W. Lee worked his way from humble beginnings washing golf carts in New Jersey to founding the International Boxing Federation (IBF). Working with such greats as Mike Tyson, Evander Holyfield, and George Foreman, he was a pioneer in the sport of boxing. But his unprecedented success also made him a target for powerful adversaries and disloyal friends, leading to his untimely downfall and ultimately being banned from the sport.",1.895,/vr11uSqhuvXoL74xNUWgUxvCo1X.jpg,"[{'id': 162881, 'logo_path': None, 'name': 'DreamEmpire Films', 'origin_country': ''}, {'id': 274329, 'logo_path': None, 'name': 'Maydwell Productions (US)', 'origin_country': ''}, {'id': 4802, 'logo_path': None, 'name': 'Bel-Air Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2024-08-22,0,71,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"When your back's against the ropes, the only way out is through.",The Final Round,False,0.0,0
False,,,0,[],,761681,tt7691156,['US'],en,One Night,"It's about an unexpected encounter. He offers her a walk to ease her mind, and they end up helping each other letting go. In the most beautiful setting, Paris, the magic happens. Miracles are everywhere, you just have to explore.",0.0071,,[],[],,0,15,[],Released,,One Night,False,0.0,0
False,/tnWI6NaZxxtBhMqHXBO8kpUb9Lt.jpg,,2480000,"[{'id': 18, 'name': 'Drama'}]",,199275,tt2972828,"['BY', 'RU']",ru,Роль,"The Role is about a brilliant actor in revolutionary Russia who takes on the greatest role of his life - the role of another man. Influenced by the ideas of symbolism and the Silver Age, he decides to slip into the life of his doppelganger – a revolutionary leader in the new Soviet Russia. First intrigued, then obsessed, he flings himself into the role and lives it to the hilt… even when the play of the life he is writing heads towards a tragic finale. Based on true incidents in the lives of Russia’s symbolists, this gripping film explores how far one man will go for the role of a lifetime.",3.726,/mCsFd7GkX1uhc7tMfLdbaNiAh8T.jpg,"[{'id': 3327, 'logo_path': '/qhDTiAJRhfFdiao6s2KS1EhwyCz.png', 'name': 'Proline Film', 'origin_country': 'RU'}, {'id': 114410, 'logo_path': '/j7tolKWWNTzrZ6K7orlAicwpjks.png', 'name': 'The Ministry of Culture of the Republic of Belarus', 'origin_country': 'BY'}, {'id': 850, 'logo_path': '/aF7qajGJGtMpdrtvssM9g90YanX.png', 'name': 'Eurimages', 'origin_country': 'FR'}, {'id': 2396, 'logo_path': '/v0U7OZwjgv2vmiHbS2HNqjX9MEc.png', 'name': 'Finnish Film Foundation', 'origin_country': 'FI'}, {'id': 79811, 'logo_path': '/jSzhkuSGhdQtKulhYDGNS4Ig01E.png', 'name': 'Bufo', 'origin_country': 'FI'}, {'id': 15755, 'logo_path': '/cZDbkvJPOnzHlmu2CDx05DcEnaf.png', 'name': 'Ministry of Culture of the Russian Federation', 'origin_country': 'RU'}, {'id': 157119, 'logo_path': '/9Wf5DFTvzxo0pSqDp8MQWW3d01.png', 'name': 'Belarusfilm', 'origin_country': 'BY'}, {'id': 210409, 'logo_path': None, 'name': 'Kinostudiya Golos', 'origin_country': 'RU'}, {'id': 170208, 'logo_path': '/8qh5BEyKYOQ0e81LPbvWHQvyOy5.png', 'name': 'Lenfilm', 'origin_country': 'RU'}]","[{'iso_3166_1': 'BY', 'name': 'Belarus'}, {'iso_3166_1': 'FI', 'name': 'Finland'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'RU', 'name': 'Russia'}]",2013-02-10,0,132,"[{'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,The Role,False,6.2,15
False,,,0,"[{'id': 18, 'name': 'Drama'}]",https://klaasdiersmann.com/filter/Barbican/Divided-We-Scroll,635270,tt10557712,"['US', 'GB']",en,Divided We Scroll,'Divided We Scroll' is an eerie depiction of our intimate relationships with technology.,0.1379,/89aDasGPmM3ruznbnhwq1mX9U5H.jpg,"[{'id': 123546, 'logo_path': None, 'name': 'Barbican', 'origin_country': ''}, {'id': 123547, 'logo_path': None, 'name': 'The Smalls', 'origin_country': ''}, {'id': 113847, 'logo_path': None, 'name': 'British Council', 'origin_country': ''}, {'id': 718, 'logo_path': '/fnLOZ8Eufk81K0pSI547IrcTHKQ.png', 'name': 'Arts Council of England', 'origin_country': 'GB'}, {'id': 123548, 'logo_path': None, 'name': 'Greatcoat Films', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2019-06-06,0,5,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Divided We Scroll,False,0.0,0
False,,,0,"[{'id': 99, 'name': 'Documentary'}]",,966687,tt6306162,['JP'],ja,暗室,"Companion piece to ""Extremely Good Landscapes"" focusing on Takuma Nakahira",0.0509,,[],"[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2016-12-10,0,20,[],Released,,Anshitsu,False,0.0,0
True,/2dAzsuRHNFvBKoqMWjkf0b5vSYV.jpg,,0,[],,694427,,['US'],en,Busty MILFs,For everyone thrilled by top-heavy mamas in their ravenous sexual prime — you motherfuckers know who you are — director Jonni Darkko has a treat: Busty MILFs compiles over four hours of his best recent scenes starring insatiable beauties whose lust is as formidable as their busts.,0.0,/55OpzBZul8c6xGvKHhUxzlKMBkW.jpg,"[{'id': 6463, 'logo_path': '/grmpZ4NIZJmm0cuoydz4XXuwhoI.png', 'name': 'Evil Angel', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2020-04-03,0,252,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Busty MILFs,True,0.0,0
False,/1UV35aXfLAJKN8ea9UaCkda7FBK.jpg,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 99, 'name': 'Documentary'}]",,999255,tt23867366,"['BE', 'BR', 'FR', 'MX']",es,Fuga,"In the heart of the Peruvian Amazon, Saor, a young androgynous Indian, carries a coffin. He is taking Valentina, his lover, back to her native village to bury her. When Valentina left this village years ago, before becoming a transgender singer in a faraway city, people here knew her as Pol. Valentina's past and death remain an enigma. Yet bit by bit, through his encounters with the people of the village, Saor begins to perceive what connected them to Pol. Sensitive to the world around him, Saor, like a Shaman, enters their memories. Saor starts to understand that, like all homosexuals persecuted by Shining Path terrorists, Pol lived in terror. In the village cemetery, between rage and bitterness, Saor attends the burial of Valentina's body. A ceremony that is both a burial and an exhumation.",0.4622,/9YAuC9iEMAHFIvxFLzPHEpRwmz.jpg,"[{'id': 32223, 'logo_path': None, 'name': ""Clin d'oeil Films"", 'origin_country': 'BE'}, {'id': 17469, 'logo_path': '/miAQau5aAXbJ82rriLgst7jtiNb.png', 'name': 'Tu Vas Voir', 'origin_country': 'FR'}, {'id': 178694, 'logo_path': None, 'name': 'Perpetua Cine', 'origin_country': ''}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'FR', 'name': 'France'}]",2024-08-16,0,89,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,Fugue,False,0.0,0
False,,,0,[],,1145062,,"['KR', 'US']",en,Father and Son,Tales from deep childhood and traumatic bursts. A psychological experimental film shot in San Francisco Japanese Tea Garden.,0.0875,/mRA5qrcaGPd5koBwRujMuF745ig.jpg,"[{'id': 127136, 'logo_path': None, 'name': 'Teddy Roh Productions', 'origin_country': 'KR'}]",[],2005-01-01,0,7,[],Released,,Father and Son,False,0.0,0
False,,,0,"[{'id': 99, 'name': 'Documentary'}, {'id': 27, 'name': 'Horror'}]",,284887,tt0276084,['US'],en,Dracula: A Cinematic Scrapbook,"A history of the famous vampire of books and movies, using film clips, previews and other methods.",1.3616,/7JmN7eRvdTna5uBDyKGqBi8qjBZ.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1991-01-01,0,60,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Dracula: A Cinematic Scrapbook,True,10.0,1
False,,,0,[],,529310,,['PT'],pt,09-06,An episode movie bringing together 6 different stories from each other.,0.0143,,[],[],2018-06-10,0,0,"[{'english_name': 'Portuguese', 'iso_639_1': 'pt', 'name': 'Português'}]",Released,,09-06,False,0.0,0
False,/l2tclBzoxhwCDIOTZYa0ZkMfj1q.jpg,,0,"[{'id': 16, 'name': 'Animation'}]",http://dudokdewit.co.uk,246988,tt0368355,['FR'],en,Tom Sweep,"A cute little guy is trying to do the right thing and clean up his neighborhood. However, when he approaches a garbage can to empty it, one thoughtless person after another come by and make an even bigger mess.",0.1834,/6mAwSJBHsXlsrHybZTgRb30hwNf.jpg,"[{'id': 8287, 'logo_path': None, 'name': 'Richard Purdum Productions', 'origin_country': ''}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",1992-01-01,0,3,"[{'english_name': 'No Language', 'iso_639_1': 'xx', 'name': 'No Language'}]",Released,,Tom Sweep,False,5.7,22
True,,,0,[],,1549503,,['US'],en,MILF Quest,"What happens when you take the industry's top MILF performers and unleash them on up-and-coming male porn stars. Brazzers presents Milf Quest, and innovative reality experiment that gives young studs the opportunity to make a big impression on porn's hottest and most experienced MILFs. Watch each sizzling hot episode to find out who can handle the heat, and who needs to head home.",0.0,/7u36ukjOOS77EZsnJ72kYmgeONd.jpg,"[{'id': 8552, 'logo_path': '/ujqiwgSa56qd28KhhWz05GJJXhb.png', 'name': 'Brazzers', 'origin_country': 'CA'}]",[],2025-09-04,0,165,[],Released,,MILF Quest,False,6.5,2
False,,,250000,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",https://www.endlesscallsforfamemovie.com/,1268345,,['US'],en,Endless Calls For Fame,"Endless Calls for Fame takes place in the gritty streets of New York City in the 1990s during a time when punk and indie rock was moving from the underground into the mainstream after the cultural tsunami of Nirvana. Using her rediscovered personal archival footage, the director shares the front-row story of this unique era of alternative rock through the lens of one band's experience, The New Rising Sons. The film brings to life a vibrant New York music scene of the past as it follows the band’s brush with stardom, their dissolution, and their journey to redemption 20 years after they were formed.",0.0261,/bvm9wL6iPiTLETfTQvWmhT3Fkbe.jpg,"[{'id': 185849, 'logo_path': None, 'name': 'Via 73 Films', 'origin_country': 'IT'}]",[],,0,81,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Endless Calls For Fame,False,0.0,0
False,,,0,[],,918204,tt12497834,['US'],en,All of Me,"Melinah is a sex worker, camgirl and activist with cerebral palsy, this short intimate documentary explores her work, philosophy, and the intersections of her identity.",0.3628,,[],[],2020-10-31,0,0,[],Released,,All of Me,False,0.0,0
